DateBag,Site,ID,Week,Station,TreatmentNr,DateSorting,SorterID,SpeciesTreatmentNr,Species,NbSeedStart,SeedsCount,DamagedSeedsCount,SignsPredation,Notes,SeedDebrisWeight
2025-08-14,NEU,EP,2,10,1,2025-11-05,CT,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-14,NEU,EP,2,8,1,2025-11-05,CT,2,Tilia cordata,35,35,1,Crack,NA,NA
2025-08-14,NEU,EP,2,8,1,2025-11-05,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,8,1,2025-11-05,CT,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-14,NEU,EP,2,7,1,2025-11-05,CT,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-14,NEU,EP,2,7,1,2025-11-05,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,7,1,2025-11-05,CT,2,Acer pseudoplatanus,9,9,1,Hole,NA,NA
2025-08-14,NEU,EP,2,2,1,2025-11-06,CT,2,Tilia cordata,35,10,8,Hole and Crack,feces present,NA
2025-08-14,NEU,EP,2,2,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,2,1,2025-11-06,CT,2,Acer pseudoplatanus,9,7,0,NA,feces present,NA
2025-08-14,NEU,EP,2,4,1,2025-11-06,CT,2,Tilia cordata,35,4,4,Hole,feces present,NA
2025-08-14,NEU,EP,2,4,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,feces present,NA
2025-08-14,NEU,EP,2,4,1,2025-11-06,CT,2,Acer pseudoplatanus,9,3,1,Crack,feces present,NA
2025-08-14,NEU,EP,2,6,1,2025-11-06,CT,2,Tilia cordata,35,2,1,Hole,extra seed unidentified species,NA
2025-08-14,NEU,EP,2,6,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,extra seed unidentified species,NA
2025-08-14,NEU,EP,2,6,1,2025-11-06,CT,2,Acer pseudoplatanus,9,4,2,Crack,extra seed unidentified species,NA
2025-08-14,NEU,EP,2,9,1,2025-11-06,CT,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-14,NEU,EP,2,9,1,2025-11-06,CT,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-14,NEU,EP,2,9,1,2025-11-06,CT,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-14,NEU,EP,2,5,1,2025-11-06,CT,2,Tilia cordata,35,5,5,Hole and Crack,NA,NA
2025-08-14,NEU,EP,2,5,1,2025-11-06,CT,2,Fagus sylvatica,5,0,0,NA,NA,NA
2025-08-14,NEU,EP,2,5,1,2025-11-06,CT,2,Acer pseudoplatanus,9,4,0,NA,NA,NA
2025-08-07,WAL,EP,1,10,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,10,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,10,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,4,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,5 insects,NA
2025-08-07,WAL,EP,1,4,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,4,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,8,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,1 insect,NA
2025-08-07,WAL,EP,1,8,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,8,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,1,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,1,2,2025-11-03,FL,1,Abies alba,25,24,0,NA,NA,NA
2025-08-07,WAL,EP,1,1,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,3,2,2025-11-03,FL,1,Fagus sylvatica,5,5,1,Hole,ant,NA
2025-08-07,WAL,EP,1,3,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,3,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,2,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,2,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,2,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,6,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,6,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,6,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-08-07,WAL,EP,1,7,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,7,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,7,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-08-07,WAL,EP,1,9,2,2025-11-03,FL,1,Fagus sylvatica,5,5,1,Crack,ant,NA
2025-08-07,WAL,EP,1,9,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-08-07,WAL,EP,1,9,2,2025-11-03,FL,1,Picea abies,120,118,0,NA,NA,NA
2025-08-07,WAL,EP,1,5,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-07,WAL,EP,1,5,2,2025-11-03,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-08-07,WAL,EP,1,5,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,1,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,1,2,2025-11-03,FL,1,Abies alba,25,25,2,Hole,NA,NA
2025-09-03,BET,EP,1,1,2,2025-11-03,FL,1,Picea abies,120,117,0,NA,NA,NA
2025-09-03,BET,EP,1,2,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,2,2,2025-11-03,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-03,BET,EP,1,2,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,3,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,3,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,3,2,2025-11-03,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-09-03,BET,EP,1,4,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,4,2,2025-11-03,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,4,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,5,2,2025-11-03,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,5,2,2025-11-03,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-03,BET,EP,1,5,2,2025-11-03,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,6,2,2025-11-04,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,6,2,2025-11-04,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,6,2,2025-11-04,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-09-03,BET,EP,1,7,2,2025-11-04,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,7,2,2025-11-04,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,7,2,2025-11-04,FL,1,Picea abies,120,120,1,Hole,NA,NA
2025-09-03,BET,EP,1,8,2,2025-11-04,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,8,2,2025-11-04,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-03,BET,EP,1,8,2,2025-11-04,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-03,BET,EP,1,9,2,2025-11-04,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,9,2,2025-11-04,FL,1,Abies alba,25,25,1,Hole,ant,NA
2025-09-03,BET,EP,1,9,2,2025-11-04,FL,1,Picea abies,120,120,1,Hole,ant,NA
2025-09-03,BET,EP,1,10,2,2025-11-04,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-03,BET,EP,1,10,2,2025-11-04,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-03,BET,EP,1,10,2,2025-11-04,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,10,2,2025-10-28,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,10,2,2025-10-28,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,10,2,2025-10-28,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-09-17,BET,EP,3,9,2,2025-10-28,FL,1,Fagus sylvatica,5,4,0,NA,NA,NA
2025-09-17,BET,EP,3,9,2,2025-10-28,FL,1,Abies alba,25,25,1,Hole,ant,NA
2025-09-17,BET,EP,3,9,2,2025-10-28,FL,1,Picea abies,120,120,1,Hole,ant,NA
2025-09-17,BET,EP,3,7,2,2025-10-28,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,7,2,2025-10-28,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-17,BET,EP,3,7,2,2025-10-28,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,8,2,2025-10-28,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,8,2,2025-10-28,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,8,2,2025-10-28,FL,1,Picea abies,120,118,0,NA,NA,NA
2025-09-17,BET,EP,3,6,2,2025-10-29,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,6,2,2025-10-29,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,6,2,2025-10-29,FL,1,Picea abies,120,118,1,Hole,2 little snails,NA
2025-09-17,BET,EP,3,4,2,2025-10-29,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,4,2,2025-10-29,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-17,BET,EP,3,4,2,2025-10-29,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,5,2,2025-10-29,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,5,2,2025-10-29,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,5,2,2025-10-29,FL,1,Picea abies,120,120,1,Hole,NA,NA
2025-09-17,BET,EP,3,3,2,2025-10-29,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,3,2,2025-10-29,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,3,2,2025-10-29,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,2,2,2025-10-29,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,2,2,2025-10-29,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-17,BET,EP,3,2,2,2025-10-29,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-17,BET,EP,3,1,2,2025-10-29,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-17,BET,EP,3,1,2,2025-10-29,FL,1,Abies alba,25,25,4,Hole and Crack,NA,NA
2025-09-17,BET,EP,3,1,2,2025-10-29,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,1,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,1,2,2025-10-29,FL,5,Picea abies,120,118,0,NA,NA,NA
2025-09-04,BEA,EP,1,2,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,2,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,3,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,3,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,4,2,2025-10-29,FL,5,Abies alba,25,25,1,Hole,NA,NA
2025-09-04,BEA,EP,1,4,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,5,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,5,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,6,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,6,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,7,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,7,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,8,2,2025-10-29,FL,5,Abies alba,25,25,1,Hole,NA,NA
2025-09-04,BEA,EP,1,8,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,9,2,2025-10-29,FL,5,Abies alba,25,25,1,Hole,NA,NA
2025-09-04,BEA,EP,1,9,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-04,BEA,EP,1,10,2,2025-10-29,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-04,BEA,EP,1,10,2,2025-10-29,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-08-21,NEU,EP,3,7,2,2025-10-29,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,7,2,2025-10-29,FL,2,Tilia cordata,35,35,1,Crack,NA,NA
2025-08-21,NEU,EP,3,7,2,2025-10-29,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,5,2,2025-10-29,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,5,2,2025-10-29,FL,2,Tilia cordata,35,34,3,Crack,NA,NA
2025-08-21,NEU,EP,3,5,2,2025-10-29,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,6,2,2025-10-29,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,6,2,2025-10-29,FL,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-21,NEU,EP,3,6,2,2025-10-29,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,8,2,2025-10-29,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,8,2,2025-10-29,FL,2,Tilia cordata,35,35,2,Hole and Crack,NA,NA
2025-08-21,NEU,EP,3,8,2,2025-10-29,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,1,2,2025-10-29,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,1,2,2025-10-29,FL,2,Tilia cordata,35,35,2,Crack,NA,NA
2025-08-21,NEU,EP,3,1,2,2025-10-29,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,3,2,2025-11-03,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,3,2,2025-11-03,FL,2,Tilia cordata,35,35,1,Crack,NA,NA
2025-08-21,NEU,EP,3,3,2,2025-11-03,FL,2,Acer pseudoplatanus,9,10,1,Hole,NA,NA
2025-08-21,NEU,EP,3,4,2,2025-11-03,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,4,2,2025-11-03,FL,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-21,NEU,EP,3,4,2,2025-11-03,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,9,2,2025-11-03,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,9,2,2025-11-03,FL,2,Tilia cordata,35,35,4,Crack,NA,NA
2025-08-21,NEU,EP,3,9,2,2025-11-03,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,2,2,2025-11-03,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,2,2,2025-11-03,FL,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-21,NEU,EP,3,2,2,2025-11-03,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-08-21,NEU,EP,3,10,2,2025-11-03,FL,2,Fagus sylvatica,5,5,0,NA,NA,NA
2025-08-21,NEU,EP,3,10,2,2025-11-03,FL,2,Tilia cordata,35,35,0,NA,NA,NA
2025-08-21,NEU,EP,3,10,2,2025-11-03,FL,2,Acer pseudoplatanus,9,9,0,NA,NA,NA
2025-09-18,BEA,EP,3,10,2,2025-11-04,FL,5,Abies alba,25,24,0,NA,NA,NA
2025-09-18,BEA,EP,3,10,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-18,BEA,EP,3,9,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,9,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-18,BEA,EP,3,8,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,8,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-18,BEA,EP,3,7,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,7,2,2025-11-04,FL,5,Picea abies,120,119,0,NA,NA,NA
2025-09-18,BEA,EP,3,6,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,6,2,2025-11-04,FL,5,Picea abies,120,119,0,NA,most had sprouted,NA
2025-09-18,BEA,EP,3,5,2,2025-11-04,FL,5,Abies alba,25,25,2,Hole,NA,NA
2025-09-18,BEA,EP,3,5,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,most had sprouted,NA
2025-09-18,BEA,EP,3,4,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,4,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,NA,NA
2025-09-18,BEA,EP,3,3,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,3,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,ant,NA
2025-09-18,BEA,EP,3,2,2,2025-11-04,FL,5,Abies alba,25,25,1,Hole,NA,NA
2025-09-18,BEA,EP,3,2,2,2025-11-04,FL,5,Picea abies,120,120,0,NA,most had sprouted,NA
2025-09-18,BEA,EP,3,1,2,2025-11-04,FL,5,Abies alba,25,25,0,NA,NA,NA
2025-09-18,BEA,EP,3,1,2,2025-11-04,FL,5,Picea abies,120,119,0,NA,NA,NA
2025-09-10,VOR,EP,2,1,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,1,1,2025-11-11,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,1,1,2025-11-11,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-10,VOR,EP,2,2,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,2,1,2025-11-11,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,2,1,2025-11-11,FL,1,Picea abies,120,119,1,Hole,NA,NA
2025-09-10,VOR,EP,2,3,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,3,1,2025-11-11,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,3,1,2025-11-11,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-09-10,VOR,EP,2,4,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,4,1,2025-11-11,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,4,1,2025-11-11,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-09-10,VOR,EP,2,5,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,5,1,2025-11-11,FL,1,Abies alba,25,24,0,NA,NA,NA
2025-09-10,VOR,EP,2,5,1,2025-11-11,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-10,VOR,EP,2,6,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,6,1,2025-11-11,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,6,1,2025-11-11,FL,1,Picea abies,120,119,0,NA,NA,NA
2025-09-10,VOR,EP,2,7,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,7,1,2025-11-11,FL,1,Abies alba,25,25,1,Hole,NA,NA
2025-09-10,VOR,EP,2,7,1,2025-11-11,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-10,VOR,EP,2,8,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,8,1,2025-11-11,FL,1,Abies alba,25,25,2,Hole,NA,NA
2025-09-10,VOR,EP,2,8,1,2025-11-11,FL,1,Picea abies,120,120,0,NA,NA,NA
2025-09-10,VOR,EP,2,9,1,2025-11-11,FL,1,Fagus sylvatica,5,5,0,NA,NA,NA
2025-09-10,VOR,EP,2,9,1,2025-11-11,FL,1,Abies alba,25,25,0,NA,NA,NA
2025-09-10,VOR,EP,2,9,1,2025-11-11,FL,1,Picea abies,120,120,0,NA,NA,NA
